stratum	fuzzy	mpn	size	n_mismatch	signature	opc_jaccard	LSobj_imm	LSr1_imm	unit	symbol
>=99	99.938	99.938	128	2	SOURCE_ARGVAL	1.0	0	0	default/SongCollision	?resize@?$vector@UBeatCollisionData@@V?$StlNodeAlloc@UBeatCollisionData@@@stlpmtx_std@@@stlpmtx_std@@QAAXIABUBeatCollisionData@@@Z
>=99	99.938	99.938	128	2	SOURCE_ARGVAL	1.0	0	0	default/DrivenPropertyEntry	?resize@?$vector@VFlowMathOp@@V?$StlNodeAlloc@VFlowMathOp@@@stlpmtx_std@@@stlpmtx_std@@QAAXIABVFlowMathOp@@@Z
>=99	99.937	100.000	632	1	CODEGEN_REGALLOC	1.0	0	0	default/CompressionEffect	?Process@CompressionEffect@@QAAXPAMHH@Z
>=99	99.934	100.000	1820	3	CODEGEN_REGALLOC	1.0	0	0	default/CharIKHead	?Poll@CharIKHead@@UAAXXZ
>=99	99.933	100.000	596	1	CODEGEN_REGALLOC	1.0	0	0	default/CharHair	?SetRoot@Strand@CharHair@@QAAXPAVRndTransformable@@@Z
>=99	99.932	99.932	176	3	SOURCE_ARGVAL	1.0	0	1	default/OriginalChoreoRemixer	?_M_insert_overflow_aux@?$vector@V?$set@PBVMoveParent@@U?$less@PBVMoveParent@@@stlpmtx_std@@V?$StlNodeAlloc@PBVMoveParent@@@3@@stlpmtx_std@@V?$StlNodeAlloc@V?$set@PBVMoveParent@@U?$less@PBVMoveParent@@@stlpmtx_std@@V?$StlNodeAlloc@PBVMoveParent@@@3@@stlpmtx_std@@@2@@stlpmtx_std@@IAAXPAV?$set@PBVMoveParent@@U?$less@PBVMoveParent@@@stlpmtx_std@@V?$StlNodeAlloc@PBVMoveParent@@@3@@2@ABV32@ABU__true_type@2@I_N@Z
>=99	99.931	99.931	404	7	SOURCE_ARGVAL	1.0	0	0	default/MemTracker	?_M_insert_overflow_aux@?$vector@UMemDiffEntry@@V?$StlNodeAlloc@UMemDiffEntry@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAUMemDiffEntry@@ABU3@ABU__false_type@2@I_N@Z
>=99	99.930	100.000	284	1	SOURCE_ARGVAL	1.0	0	0	default/band3/meta_band/AppMiniLeaderboardDisplay	??1AppMiniLeaderboardDisplay@@UAA@XZ
>=99	99.926	99.926	108	2	SOURCE_ARGVAL	1.0	0	0	default/ByteGrinder	?op59@@YA?AVDataNode@@PAVDataArray@@@Z
>=99	99.926	99.926	108	2	SOURCE_ARGVAL	1.0	0	0	default/band3/meta_band/ViewSetting	?InitData@ViewSetting@@UAAXPAVRndDir@@@Z
>=99	99.926	99.926	216	4	SOURCE_ARGVAL	1.0	4	0	default/ScrollbarDisplay	?PreLoad@ScrollbarDisplay@@UAAXAAVBinStream@@@Z
>=99	99.925	100.000	532	1	CODEGEN_REGALLOC	1.0	0	0	default/CharDriver	?OnGetClipOrGroupList@CharDriver@@IAA?AVDataNode@@PAVDataArray@@@Z
>=99	99.923	100.000	520	2	CODEGEN_REGALLOC	1.0	0	0	default/FileMerger	?MergeAction@FileMerger@@QAA?AW4Action@MergeFilter@@PAVObject@Hmx@@0PAVObjectDir@@@Z
>=99	99.920	99.920	100	2	SOURCE_ARGVAL	1.0	0	0	default/MeshAnim	??$__destroy_range_aux@V?$reverse_iterator@PAV?$Key@V?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@@@@stlpmtx_std@@@stlpmtx_std@@YAXV?$reverse_iterator@PAV?$Key@V?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@@@@0@0ABU__false_type@0@@Z
>=99	99.920	99.920	100	2	SOURCE_ARGVAL	1.0	0	0	default/HamNavProvider	??$?6UNavItem@HamNavProvider@@V?$StlNodeAlloc@UNavItem@HamNavProvider@@@stlpmtx_std@@@@YAAAVBinStream@@AAV0@ABV?$vector@UNavItem@HamNavProvider@@V?$StlNodeAlloc@UNavItem@HamNavProvider@@@stlpmtx_std@@@stlpmtx_std@@@Z
>=99	99.920	99.920	100	2	SOURCE_ARGVAL	1.0	0	0	default/CharHair	?_M_erase@?$vector@VStrand@CharHair@@V?$StlNodeAlloc@VStrand@CharHair@@@stlpmtx_std@@@stlpmtx_std@@IAAPAVStrand@CharHair@@PAV34@0ABU__false_type@2@@Z
>=99	99.920	100.000	500	1	CODEGEN_REGALLOC	1.0	0	0	default/PropKeys	?SetFrame@QuatKeys@@UAAXMM@Z
>=99	99.920	99.920	100	2	SOURCE_ARGVAL	1.0	0	0	default/OutfitConfig	??$?6UBoneOp@CharSignalApplier@@V?$StlNodeAlloc@UBoneOp@CharSignalApplier@@@stlpmtx_std@@@@YAAAVBinStream@@AAV0@ABV?$vector@UBoneOp@CharSignalApplier@@V?$StlNodeAlloc@UBoneOp@CharSignalApplier@@@stlpmtx_std@@@stlpmtx_std@@@Z
>=99	99.917	99.917	96	2	SOURCE_ARGVAL	1.0	0	0	default/MeshAnim	??$__uninitialized_copy@PBV?$Key@V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@@PAV1@@stlpmtx_std@@YAPAV?$Key@V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@@PBV1@0PAV1@ABU__false_type@0@@Z
>=99	99.917	99.917	96	2	SOURCE_ARGVAL	1.0	0	0	default/HamCamTransform	??$__uninitialized_copy@PAUNavItem@HamNavProvider@@PAU12@@stlpmtx_std@@YAPAUNavItem@HamNavProvider@@PAU12@00ABU__false_type@0@@Z
>=99	99.917	99.917	96	2	SOURCE_ARGVAL	1.0	0	0	default/HamCamTransform	??$__uninitialized_copy@PAUDistEntry@@PAU1@@stlpmtx_std@@YAPAUDistEntry@@PAU1@00ABU__false_type@0@@Z
>=99	99.917	99.917	96	2	SOURCE_ARGVAL	1.0	0	0	default/HamCamTransform	??$__destroy_range_aux@V?$reverse_iterator@PAUNavItem@HamNavProvider@@@stlpmtx_std@@@stlpmtx_std@@YAXV?$reverse_iterator@PAUNavItem@HamNavProvider@@@0@0ABU__false_type@0@@Z
>=99	99.917	99.917	96	2	SOURCE_ARGVAL	1.0	0	0	default/SkeletonClip	??$__uninitialized_copy@PBUMoveRating@SkeletonClip@@PAU12@@stlpmtx_std@@YAPAUMoveRating@SkeletonClip@@PBU12@0PAU12@ABU__false_type@0@@Z
>=99	99.917	99.917	96	2	SOURCE_ARGVAL	1.0	0	0	default/PracticeSection	??$__uninitialized_copy@PBVPracticeStep@@PAV1@@stlpmtx_std@@YAPAVPracticeStep@@PBV1@0PAV1@ABU__false_type@0@@Z
>=99	99.917	99.917	96	2	SOURCE_ARGVAL	1.0	0	0	default/WaveFile	??$__uninitialized_copy@PAVWaveFileMarker@@PAV1@@stlpmtx_std@@YAPAVWaveFileMarker@@PAV1@00ABU__false_type@0@@Z
>=99	99.917	99.917	96	2	SOURCE_ARGVAL	1.0	0	0	default/HolmesClient	??$__uninitialized_copy@PAURecurseInfo@@PAU1@@stlpmtx_std@@YAPAURecurseInfo@@PAU1@00ABU__false_type@0@@Z
>=99	99.917	99.917	96	2	SOURCE_ARGVAL	1.0	0	0	default/OriginalChoreoRemixer	??$__destroy_range_aux@V?$reverse_iterator@PAV?$set@PBVMoveParent@@U?$less@PBVMoveParent@@@stlpmtx_std@@V?$StlNodeAlloc@PBVMoveParent@@@3@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@YAXV?$reverse_iterator@PAV?$set@PBVMoveParent@@U?$less@PBVMoveParent@@@stlpmtx_std@@V?$StlNodeAlloc@PBVMoveParent@@@3@@stlpmtx_std@@@0@0ABU__false_type@0@@Z
>=99	99.917	99.917	96	2	SOURCE_ARGVAL	1.0	0	0	default/SongDB	??$__uninitialized_copy@PAVTrackData@SongDB@@PAV12@@stlpmtx_std@@YAPAVTrackData@SongDB@@PAV12@00ABU__false_type@0@@Z
>=99	99.916	100.000	476	1	CODEGEN_REGALLOC	1.0	0	0	default/BandMachineMgr	?Dispatch@SyncMachineMsg@?A0x84a9b3fb@@UAAXXZ
>=99	99.915	99.915	284	6	SOURCE_ARGVAL	1.0	2	4	default/Geo	?Intersect@@YA_NABVPlane@@ABVBox@@@Z
>=99	99.913	100.000	460	1	CODEGEN_REGALLOC	1.0	0	0	default/BandList	?ConcealAnimPoll@BandList@@QAAXHAAVTransform@@@Z
>=99	99.912	99.912	320	7	SOURCE_ARGVAL	1.0	0	3	default/network/Platform/BandwidthCounter	??ABandwidthCounterMap@Quazal@@QAAPAVIOBandwidthCounter@01@I@Z
>=99	99.912	100.000	228	1	SOURCE_ARGVAL	1.0	0	0	default/MoviePanel	?SyncProperty@MoviePanel@@UAA_NAAVDataNode@@PAVDataArray@@HW4PropOp@@@Z
>=99	99.912	100.000	2268	5	CODEGEN_REGALLOC	1.0	0	0	default/CharLookAt	?Poll@CharLookAt@@UAAXXZ
>=99	99.911	100.000	1352	3	CODEGEN_REGALLOC	1.0	0	0	default/band3/meta_band/CharSync	?UpdateCharCache@CharSync@@QAAXXZ
>=99	99.910	99.910	268	6	SOURCE_ARGVAL	1.0	2	0	default/PracticeSection	?Handle@PracticeSection@@UAA?AVDataNode@@PAVDataArray@@_N@Z
>=99	99.910	100.000	444	1	CODEGEN_REGALLOC	1.0	0	0	default/SIVideo	?Load@SIVideo@@QAAXAAVBinStream@@_N@Z
>=99	99.910	100.000	444	1	CODEGEN_REGALLOC	1.0	0	0	default/FileMergerOrganizer	?Init@FileMergerOrganizer@@SAXXZ
>=99	99.909	100.000	440	1	CODEGEN_REGALLOC	1.0	0	0	default/Gen	?SetFrame@RndGenerator@@UAAXMM@Z
>=99	99.909	100.000	220	1	SOURCE_ARGVAL	1.0	0	0	default/Matchmaker	?CancelFindImpl@BandMatchmaker@@UAAXXZ
>=99	99.909	100.000	440	1	CODEGEN_REGALLOC	1.0	0	0	default/VocalNoteList	?DeterminePhraseTimes@VocalNoteList@@QAAXABVTempoMap@@@Z
>=99	99.906	100.000	424	1	CODEGEN_REGALLOC	1.0	0	0	default/DataFunc	?Quasiquote@@YA?AVDataNode@@ABV1@@Z
>=99	99.905	99.905	84	2	SOURCE_ARGVAL	1.0	2	0	default/CampaignSongInfoPanel	?Unload@CampaignSongInfoPanel@@UAAXXZ
>=99	99.903	100.000	412	2	CODEGEN_REGALLOC	1.0	0	0	default/PostProc_NG	?Bloom_Blur@@YAXPAVRndTex@@0W4BloomBlurStyle@@W4BloomBlurDirection@@IMM@Z
>=99	99.902	100.000	204	1	SOURCE_ARGVAL	1.0	0	0	default/CharBonesMeshes	??$PropSync@VRndTransformable@@@@YA_NAAV?$ObjOwnerPtr@VRndTransformable@@@@AAVDataNode@@PAVDataArray@@HW4PropOp@@@Z
>=99	99.902	100.000	204	1	SOURCE_ARGVAL	1.0	0	0	default/band3/meta_band/NetSync	??0StartTransitionMsg@@QAA@XZ
>=99	99.900	100.000	400	1	CODEGEN_REGALLOC	1.0	0	0	default/system/rndobj/Rnd	?SetupFont@Rnd@@IAAXXZ
>=99	99.899	99.988	1340	7	SOURCE_ARGVAL	1.0	2	2	default/Character	?CalcBoundingSphere@Character@@UAAXXZ
>=99	99.898	100.000	788	2	CODEGEN_REGALLOC	1.0	0	0	default/band3/meta_band/SongUpgradeMgr	??0SongUpgradeData@@QAA@PAVDataArray@@@Z
>=99	99.898	99.898	236	6	SOURCE_ARGVAL	1.0	3	3	default/Geo	?OnSide@BSPFace@@QAAXABVPlane@@AA_N1@Z
>=99	99.896	100.000	768	2	CODEGEN_REGALLOC	1.0	0	0	default/VocalPart	?SetDifficultyVariables@VocalPart@@QAAXH@Z
>=99	99.895	100.000	764	2	CODEGEN_REGALLOC	1.0	0	0	default/CharBonesSamples	?LoadData@CharBonesSamples@@QAAXAAVBinStream@@@Z
>=99	99.894	100.000	188	1	CODEGEN_REGALLOC	1.0	0	0	default/Task	?OnTimeTilNext@TaskMgr@@AAA?AVDataNode@@PAVDataArray@@@Z
>=99	99.894	100.000	752	2	CODEGEN_REGALLOC	1.0	0	0	default/CharBonesMeshes	?PoseMeshes@CharBonesMeshes@@QAAXXZ
>=99	99.890	100.000	364	1	CODEGEN_REGALLOC	1.0	0	0	default/Performer	?AddPoints@Performer@@UAAXM_N0@Z
>=99	99.888	100.000	716	2	CODEGEN_REGALLOC	1.0	0	0	default/ChordbookPanel	?SetFret@ChordbookPanel@@QAAXHH@Z
>=99	99.882	99.882	68	2	SOURCE_ARGVAL	1.0	0	0	default/FlowIf	??_GFlowIf@@UAAPAXI@Z
>=99	99.882	99.882	68	2	SOURCE_ARGVAL	1.0	0	0	default/FlowTrigger	??_GFlowTrigger@@UAAPAXI@Z
>=99	99.882	99.882	68	2	SOURCE_ARGVAL	1.0	0	0	default/PracticeSection	??_GPracticeSection@@UAAPAXI@Z
>=99	99.881	100.000	1012	3	CODEGEN_REGALLOC	1.0	0	0	default/CharHair	?Hookup@CharHair@@QAAXAAV?$ObjPtrList@VCharCollide@@VObjectDir@@@@@Z
>=99	99.875	99.875	96	3	SOURCE_ARGVAL	1.0	2	0	default/MeshAnim	??$__uninitialized_fill_n@PAV?$Key@V?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@@@IV1@@stlpmtx_std@@YAPAV?$Key@V?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@@@PAV1@IABV1@ABU__false_type@0@@Z
>=99	99.875	99.875	96	3	SOURCE_ARGVAL	1.0	2	0	default/Watcher	??$__uninitialized_fill_n@PAU?$pair@PAVDataArray@@VDataNode@@@stlpmtx_std@@IU12@@stlpmtx_std@@YAPAU?$pair@PAVDataArray@@VDataNode@@@0@PAU10@IABU10@ABU__false_type@0@@Z
>=99	99.875	99.875	96	3	SOURCE_ARGVAL	1.0	2	0	default/PanelDir	??$__uninitialized_fill_n@PAVFilePath@@IV1@@stlpmtx_std@@YAPAVFilePath@@PAV1@IABV1@ABU__false_type@0@@Z
>=99	99.875	99.875	96	3	SOURCE_ARGVAL	1.0	2	0	default/DrivenPropertyEntry	??$__uninitialized_fill_n@PAVFlowMathOp@@IV1@@stlpmtx_std@@YAPAVFlowMathOp@@PAV1@IABV1@ABU__false_type@0@@Z
>=99	99.875	99.875	96	3	SOURCE_ARGVAL	1.0	2	0	default/SpeechMgr	??$__uninitialized_fill_n@PAUGrammar@SpeechMgr@@IU12@@stlpmtx_std@@YAPAUGrammar@SpeechMgr@@PAU12@IABU12@ABU__false_type@0@@Z
>=99	99.873	100.000	316	2	MIXED	1.0	0	0	default/AmbientOcclusion	??$GatherObjectsFromDir@VRndMesh@@@@YAIPAVObjectDir@@AAV?$vector@PAVRndMesh@@V?$StlNodeAlloc@PAVRndMesh@@@stlpmtx_std@@@stlpmtx_std@@@Z
>=99	99.872	100.000	784	2	SOURCE_ARGVAL	1.0	0	0	default/DateTime	?Format@DateTime@@QBAXAAVString@@@Z
>=99	99.868	100.000	304	1	CODEGEN_REGALLOC	1.0	0	0	default/band3/game/Player	?PollEnabledState@Player@@QAAXM@Z
>=99	99.867	99.867	60	2	SOURCE_ARGVAL	1.0	2	0	default/CharCollide	??$_Copy_Construct@UVocalEvent@MidiParser@@@stlpmtx_std@@YAXPAUVocalEvent@MidiParser@@ABU12@@Z
>=99	99.865	100.000	296	2	CODEGEN_REGALLOC	1.0	0	0	default/Gen	??1RndGenerator@@UAA@XZ
>=99	99.865	100.000	592	2	CODEGEN_REGALLOC	1.0	0	0	default/UIListSlot	?Draw@UIListSlot@@UAAXABUUIListWidgetDrawState@@ABVUIListState@@ABVTransform@@W4State@UIComponent@@PAVBox@@W4DrawCommand@@@Z
>=99	99.865	100.000	296	1	CODEGEN_REGALLOC	1.0	0	0	default/band3/meta_band/AccomplishmentManager	?IsAvailable@AccomplishmentManager@@QBA_NVSymbol@@_N@Z
>=99	99.864	99.988	324	3	SOURCE_ARGVAL	1.0	0	0	default/HamCamTransform	?_M_insert_overflow_aux@?$vector@UDistEntry@@V?$StlNodeAlloc@UDistEntry@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAUDistEntry@@ABU3@ABU__false_type@2@I_N@Z
>=99	99.864	99.864	176	6	SOURCE_ARGVAL	1.0	0	1	default/CharClip	?_M_insert_overflow_aux@?$vector@V?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@stlpmtx_std@@V?$StlNodeAlloc@V?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@stlpmtx_std@@@2@@stlpmtx_std@@IAAXPAV?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@2@ABV32@ABU__true_type@2@I_N@Z
>=99	99.863	100.000	292	1	CODEGEN_REGALLOC	1.0	0	0	default/UIListState	?SetSelectedSimulateScroll@UIListState@@QAAXH@Z
>=99	99.860	99.860	172	6	SOURCE_ARGVAL	1.0	0	0	default/DepthBuffer3D	?reserve@?$vector@VArchiveSkeleton@@V?$StlNodeAlloc@VArchiveSkeleton@@@stlpmtx_std@@@stlpmtx_std@@QAAXI@Z
>=99	99.857	100.000	280	1	CODEGEN_REGALLOC	1.0	0	0	default/StreakMeter	?SetPitch@StreakMeter@@QAAXM@Z
>=99	99.852	99.852	244	9	SOURCE_ARGVAL	1.0	0	0	default/DataFlex	yy_get_previous_state
>=99	99.852	99.852	108	4	SOURCE_ARGVAL	1.0	2	0	default/MeterDisplay	??_DMeterDisplay@@QAAXXZ
>=99	99.849	99.957	556	8	SOURCE_ARGVAL	1.0	4	2	default/Mesh	?FillCompressedVertex@@YAXAAUCompressedVertex_Xbox@@ABVVert@RndMesh@@_N@Z
>=99	99.848	100.000	264	1	CODEGEN_REGALLOC	1.0	0	0	default/Mesh	?CollidePlane@RndMesh@@QAAHABVFace@1@ABVPlane@@@Z
>=99	99.848	100.000	396	3	MIXED	1.0	0	0	default/AmbientOcclusion	??$GatherObjectsFromGroup@VRndMesh@@@@YAIPAVRndGroup@@AAV?$vector@PAVRndMesh@@V?$StlNodeAlloc@PAVRndMesh@@@stlpmtx_std@@@stlpmtx_std@@@Z
>=99	99.848	99.848	316	12	SOURCE_ARGVAL	1.0	7	0	default/CharBlendBone	?SetType@CharBlendBone@@UAAXVSymbol@@@Z
>=99	99.848	99.848	316	12	SOURCE_ARGVAL	1.0	7	0	default/PracticeSection	?SetType@PracticeSection@@UAAXVSymbol@@@Z
>=99	99.847	100.000	1572	6	CODEGEN_REGALLOC	1.0	0	0	default/MetaMusic	?UpdateMix@MetaMusic@@QAAXXZ
>=99	99.846	100.000	1556	12	CODEGEN_REGALLOC	1.0	0	0	default/band3/meta_band/StoreOfferProvider	?Handle@StoreOfferProvider@@UAA?AVDataNode@@PAVDataArray@@_N@Z
>=99	99.845	100.000	772	3	CODEGEN_REGALLOC	1.0	0	0	default/LightPreset	?Animate@LightPreset@@IAAXM@Z
>=99	99.841	100.000	252	2	CODEGEN_REGALLOC	1.0	0	0	default/band3/bandtrack/GemRepTemplate	?SetupTailVerts@GemRepTemplate@@QAAXXZ
>=99	99.841	100.000	252	1	CODEGEN_REGALLOC	1.0	0	0	default/WaitingUserGate	?Dispatch@EnterFlowMsg@@UAAXXZ
>=99	99.836	100.000	244	1	CODEGEN_REGALLOC	1.0	0	0	default/ctr	?ctr_encrypt_fast@@YAHPBEPAEKPAUSymmetric_CTR@@@Z
>=99	99.836	100.000	244	1	CODEGEN_REGALLOC	1.0	0	0	default/system/obj/Utl	?PathCompare@@YA_NPAVDataArray@@0@Z
>=99	99.833	99.833	96	4	SOURCE_ARGVAL	1.0	2	0	default/Watcher	??$__uninitialized_copy@PAU?$pair@PAVDataArray@@VDataNode@@@stlpmtx_std@@PAU12@@stlpmtx_std@@YAPAU?$pair@PAVDataArray@@VDataNode@@@0@PAU10@00ABU__false_type@0@@Z
>=99	99.833	99.833	96	4	SOURCE_ARGVAL	1.0	2	0	default/DataEventList	??$__uninitialized_copy@PBVDataEvent@@PAV1@@stlpmtx_std@@YAPAVDataEvent@@PBV1@0PAV1@ABU__false_type@0@@Z
>=99	99.833	100.000	120	1	SOURCE_ARGVAL	1.0	0	0	default/DataFile	?DataReadString@@YAPAVDataArray@@PBD@Z
>=99	99.833	99.833	96	4	SOURCE_ARGVAL	1.0	2	0	default/DrivenPropertyEntry	??$__uninitialized_copy@PAVFlowMathOp@@PAV1@@stlpmtx_std@@YAPAVFlowMathOp@@PAV1@00ABU__false_type@0@@Z
>=99	99.831	100.000	356	2	CODEGEN_REGALLOC	1.0	0	0	default/network/net/NetSession	?OnRegisterSessionJobComplete@NetSession@@QAAX_N@Z
>=99	99.831	100.000	236	2	CODEGEN_REGALLOC	1.0	0	0	default/EventTrigger	??1EventTrigger@@UAA@XZ
>=99	99.830	99.930	400	9	SOURCE_ARGVAL	1.0	0	1	default/Geo	?GeoInit@@YAXXZ
>=99	99.828	100.000	232	1	CODEGEN_REGALLOC	1.0	0	0	default/TrackWatcherImpl	?MaybeAutoplayFutureCymbal@TrackWatcherImpl@@QAAXH@Z
>=99	99.828	100.000	232	1	CODEGEN_REGALLOC	1.0	0	0	default/GemManager	?UpdateSlotPositions@GemManager@@QAAXXZ
>=99	99.825	100.000	228	1	CODEGEN_REGALLOC	1.0	0	0	default/VocalTrack	?GetHarmonyScore@VocalTrack@@QAAMH@Z
>=99	99.824	99.824	68	3	SOURCE_ARGVAL	1.0	1	0	default/StarDisplay	?PostLoad@StarDisplay@@UAAXAAVBinStream@@@Z
>=99	99.824	99.824	68	3	SOURCE_ARGVAL	1.0	0	1	default/Flow	?resize@?$ObjVector@UDynamicPropertyEntry@Flow@@@@QAAXI@Z
>=99	99.821	99.821	112	5	SOURCE_ARGVAL	1.0	0	0	default/Spline	?_M_erase@?$vector@VCtrlPoint@RndSpline@@V?$StlNodeAlloc@VCtrlPoint@RndSpline@@@stlpmtx_std@@@stlpmtx_std@@IAAPAVCtrlPoint@RndSpline@@PAV34@ABU__false_type@2@@Z
>=99	99.821	100.000	224	1	CODEGEN_REGALLOC	1.0	0	0	default/Overlay	?Init@RndOverlay@@SAXXZ
>=99	99.821	100.000	112	1	SOURCE_ARGVAL	1.0	0	0	default/Spotlight	?_M_fill_insert@?$vector@UBeamDef@Spotlight@@V?$StlNodeAlloc@UBeamDef@Spotlight@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAUBeamDef@Spotlight@@IABU34@@Z
>=99	99.821	100.000	112	1	SOURCE_ARGVAL	1.0	0	0	default/DataEventList	?_M_fill_insert@?$vector@VDataEvent@@V?$StlNodeAlloc@VDataEvent@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAVDataEvent@@IABV3@@Z
>=99	99.821	100.000	224	1	CODEGEN_REGALLOC	1.0	0	0	default/OverdriveMeter	?SetEnergy@OverdriveMeter@@QAAXMW4State@1@VSymbol@@M_N@Z
>=99	99.818	100.000	220	1	CODEGEN_REGALLOC	1.0	0	0	default/Interp	?Reset@LinearInterpolator@@UAAXPBVDataArray@@@Z
>=99	99.818	100.000	220	1	CODEGEN_REGALLOC	1.0	0	0	default/Interp	?Reset@ATanInterpolator@@QAAXMMMMM@Z
>=99	99.818	100.000	1980	9	CODEGEN_REGALLOC	1.0	0	0	default/CharSleeve	?Poll@CharSleeve@@UAAXXZ
>=99	99.818	99.948	308	4	SOURCE_ARGVAL	1.0	4	0	default/UIList	?GetDistanceToPlane@UIList@@UAAMABVPlane@@AAVVector3@@@Z
>=99	99.815	100.000	108	1	SOURCE_ARGVAL	1.0	0	0	default/DepthBuffer3D	?_M_fill_insert@?$vector@UBone@CharBones@@V?$StlNodeAlloc@UBone@CharBones@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAUBone@CharBones@@IABU34@@Z
>=99	99.815	100.000	108	1	SOURCE_ARGVAL	1.0	0	0	default/LightPreset	?_M_fill_insert@?$vector@USpotlightDrawerEntry@LightPreset@@V?$StlNodeAlloc@USpotlightDrawerEntry@LightPreset@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAUSpotlightDrawerEntry@LightPreset@@IABU34@@Z
>=99	99.815	100.000	108	1	SOURCE_ARGVAL	1.0	0	0	default/ByteGrinder	?_M_fill_insert@?$vector@VBattleStep@@V?$StlNodeAlloc@VBattleStep@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAVBattleStep@@IABV3@@Z
>=99	99.814	100.000	1504	7	CODEGEN_REGALLOC	1.0	0	0	default/HDCache	?Init@HDCache@@QAAXXZ
>=99	99.804	100.000	204	2	CODEGEN_REGALLOC	1.0	0	0	default/CharLipSyncDriver	?ScaleAddViseme@CharLipSyncDriver@@QAAXPAVCharClip@@M@Z
>=99	99.800	100.000	200	1	CODEGEN_REGALLOC	1.0	0	0	default/MusicLibrary	?GetSongFilterAsString@MusicLibraryTask@MusicLibrary@@QAAXAAVString@@@Z
>=99	99.800	99.800	40	2	SOURCE_ARGVAL	1.0	2	0	default/UIPanel	?FocusComponent@UIPanel@@QAAPAVUIComponent@@XZ
>=99	99.800	100.000	100	1	SOURCE_ARGVAL	1.0	0	0	default/MeshAnim	??$_M_allocate_and_copy@PBV?$Key@V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@@@?$vector@V?$Key@V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@@V?$StlNodeAlloc@V?$Key@V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@@@stlpmtx_std@@@stlpmtx_std@@IAAPAV?$Key@V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@@IPBV2@0@Z
>=99	99.800	100.000	100	1	SOURCE_ARGVAL	1.0	0	0	default/Sequence	??1?$ObjRefConcrete@VLightHue@@VObjectDir@@@@UAA@XZ
>=99	99.800	99.800	20	1	SOURCE_ARGVAL	1.0	1	0	default/SongStatusMgr	??$__destroy_aux@VPlayerScore@@@stlpmtx_std@@YAXPAVPlayerScore@@ABU__false_type@0@@Z
>=99	99.800	100.000	100	1	SOURCE_ARGVAL	1.0	0	0	default/BandUI	?IsTimelineResetAllowed@BandUI@@UBA_NXZ
>=99	99.800	100.000	200	1	CODEGEN_REGALLOC	1.0	0	0	default/network/net/NetSession	?SetState@NetSession@@QAAXW4SessionState@1@@Z
>=99	99.793	99.966	116	1	SOURCE_ARGVAL	1.0	0	1	default/MasterAudio	?FillChannelList@MasterAudio@@QAAXAAV?$list@HV?$StlNodeAlloc@H@stlpmtx_std@@@stlpmtx_std@@H@Z
>=99	99.792	100.000	192	1	CODEGEN_REGALLOC	1.0	0	0	default/StoreOffer	?HasSong@StoreOffer@@QBA_NPBV1@@Z
>=99	99.789	100.000	380	2	CODEGEN_REGALLOC	1.0	0	0	default/Bitmap	?Create@RndBitmap@@QAAXPAX@Z
>=99	99.788	99.991	1776	18	SOURCE_ARGVAL	1.0	3	0	default/BandWardrobe	?LoadMainCharacters@BandWardrobe@@QAAXPAVBandCamShot@@@Z
>=99	99.786	99.786	112	6	SOURCE_ARGVAL	1.0	0	1	default/Archive	??$?5VString@@V?$StlNodeAlloc@VString@@@stlpmtx_std@@@@YAAAVBinStream@@AAV0@AAV?$vector@VString@@V?$StlNodeAlloc@VString@@@stlpmtx_std@@@stlpmtx_std@@@Z
