# sympair queue -- rows realizable by relocation-NAME correction alone.
# Generated by tools/sympair_queue.py (lane W7-SYMPAIR, from W2-ENGINE's charged.py/sweep.py).
# ⚠ A pair here is EITHER a wrong map name (fixable, pays) OR an ICF fold
#   (irreducible). The metric CANNOT separate them -- adjudicate on retail
#   bytes with tools/retail_callers.py using tgt_addr below.
# size_if_it_crosses = bytes this row adds to matched_code IF every pair is fixed.
# pair_class: FOLD_FANIN=irreducible ICF survivor · RECIPROCAL=transposed
#   map bijection (a fold cannot transpose across two addresses) ·
#   OURS_UNMAPPED=our callee has no retail address (identification backlog).
# map_arbitrary: target addr is in the map's own _bijection_arbitrary/_icf_arbitrary list.
size	fuzzy	mpn	class	pair_class	map_arbitrary	unit	categories	symbol	n_pairs	sites	tgt_addr	target_symbol	our_symbol
152	99.86842	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/BandCrowdMeter	engine	??$?5VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@@YAAAVBinStream@@AAV0@AAV?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@Z	1	1	0x824b2478	?_M_fill_insert@?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAVVector3@@IABV3@@Z	?_M_fill_insert@?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAVColor@Hmx@@IABV34@@Z
152	99.86842	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/VorbisReader	engine	?DoSeek@VorbisReader@@AAA_NXZ	1	1	0x82bb3578	??$__destroy_range@PAV?$vector@GV?$StlNodeAlloc@G@stlpmtx_std@@@stlpmtx_std@@V12@@stlpmtx_std@@YAXPAV?$vector@GV?$StlNodeAlloc@G@stlpmtx_std@@@0@00@Z	?DoRawSeek@VorbisReader@@IAAXH@Z
152	99.86842	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/VocalTrack	game	?InitPlateList@VocalTrack@@QAAXAAV?$deque@PAVTubePlate@@V?$StlNodeAlloc@PAVTubePlate@@@stlpmtx_std@@@stlpmtx_std@@HH@Z	1	1	0x82ba3080	?_M_push_back_aux_v@?$deque@PAVLyricPlate@@V?$StlNodeAlloc@PAVLyricPlate@@@stlpmtx_std@@@stlpmtx_std@@IAAXABQAVLyricPlate@@@Z	?_M_push_back_aux_v@?$deque@PAVTubePlate@@V?$StlNodeAlloc@PAVTubePlate@@@stlpmtx_std@@@stlpmtx_std@@IAAXABQAVTubePlate@@@Z
152	99.86842	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/Mesh	engine	??$?5EV?$StlNodeAlloc@E@stlpmtx_std@@@@YAAAVBinStreamRev@@AAV0@AAV?$vector@EV?$StlNodeAlloc@E@stlpmtx_std@@@stlpmtx_std@@@Z	1	1	0x823ea1c8	?_M_fill_insert@?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAVColor@Hmx@@IABV34@@Z	?_M_fill_insert@?$vector@EV?$StlNodeAlloc@E@stlpmtx_std@@@stlpmtx_std@@AAAXPAEIABE@Z
152	99.86842	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/FixedSizeSaveable	engine	?LoadStd@FixedSizeSaveable@@SAXAAVFixedSizeSaveableStream@@AAV?$vector@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@H@Z	1	1	0x82308c88	?resize@?$vector@VSpotlightEntry@SpotlightDrawer@@V?$StlNodeAlloc@VSpotlightEntry@SpotlightDrawer@@@stlpmtx_std@@@stlpmtx_std@@QAAXIABVSpotlightEntry@SpotlightDrawer@@@Z	?resize@?$vector@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@QAAXIABVSymbol@@@Z
152	99.86842	100.000	SYMPAIR_ONLY_1	UNKNOWN	yes	default/band3/meta_band/MusicLibraryNetSetlists	game	?CleanUp@MusicLibraryNetSetlists@@QAAXXZ	1	1	0x822724e8	?clear@?$_List_base@U?$pair@PAVRndMultiMeshProxy@@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@PAVRndMultiMeshProxy@@H@stlpmtx_std@@@2@@stlpmtx_std@@QAAXXZ	?clear@?$_List_base@VSetlistArtRecord@MusicLibraryNetSetlists@@V?$StlNodeAlloc@VSetlistArtRecord@MusicLibraryNetSetlists@@@stlpmtx_std@@@stlpmtx_std@@QAAXXZ
152	99.86842	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/SessionUsersProviders	game	??0SessionUsersProvider@@QAA@_N00@Z	1	1	0x823715e0	?reserve@?$vector@PAUDep@CharPollableSorter@@V?$StlNodeAlloc@PAUDep@CharPollableSorter@@@stlpmtx_std@@@stlpmtx_std@@QAAXI@Z	?reserve@?$vector@PAVBandUser@@V?$StlNodeAlloc@PAVBandUser@@@stlpmtx_std@@@stlpmtx_std@@QAAXI@Z
152	99.86842	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/MeshAnim	engine	?Mats@RndMultiMesh@@UAAXAAV?$list@PAVRndMat@@V?$StlNodeAlloc@PAVRndMat@@@stlpmtx_std@@@stlpmtx_std@@_N@Z	1	1	0x823d14c0	?insert@?$list@PAVCharClip@@V?$StlNodeAlloc@PAVCharClip@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVCharClip@@U?$_Nonconst_traits@PAVCharClip@@@stlpmtx_std@@@2@U32@ABQAVCharClip@@@Z	?insert@?$list@PAVRndMat@@V?$StlNodeAlloc@PAVRndMat@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVRndMat@@U?$_Nonconst_traits@PAVRndMat@@@stlpmtx_std@@@2@U32@ABQAVRndMat@@@Z
152	99.86842	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/UIListSlot	engine	?CreateElements@UIListSlot@@UAAXPAVUIList@@H@Z	1	1	0x82b5f808	?push_back@?$vector@PAVChatReceiver@@V?$StlNodeAlloc@PAVChatReceiver@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVChatReceiver@@@Z	?push_back@?$vector@PAVUIListSlotElement@@V?$StlNodeAlloc@PAVUIListSlotElement@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVUIListSlotElement@@@Z
152	99.86842	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/band3/meta_band/PatchPanel	game	??0LayerProvider@@QAA@PAVPatchDir@@@Z	1	1	0x82b5f808	?push_back@?$vector@PAVChatReceiver@@V?$StlNodeAlloc@PAVChatReceiver@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVChatReceiver@@@Z	?push_back@?$vector@PAVRndMat@@V?$StlNodeAlloc@PAVRndMat@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVRndMat@@@Z
152	99.73684	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/EventAnim	engine	?Copy@EventAnim@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z	1	2	0x824c9ab8	??4?$ObjList@UProxyCall@EventTrigger@@@@QAAXABV0@@Z	??4?$ObjList@VEventCall@EventAnim@@@@QAAXABV0@@Z
152	99.73684	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/system/synth/Synth	engine	?NewStreamFile@Synth@@UAAXPBDAAPAVFile@@AAVSymbol@@@Z	1	2	-	vftable_820F4C7C	??_7BufFile@@6B@
152	99.86842	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/CharacterCreatorPanel	game	?CreateNewCharacter@CharacterCreatorPanel@@QAAXXZ	1	1	0x82b799b8	?AddPollable@FlowManager@@QAAXPAVFlowNode@@@Z	?GenerateGUID@TourCharLocal@@QAAXXZ
152	99.73684	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/band3/meta_band/LockStepMgr	game	?Init@LockStepMgr@@SAXXZ	1	2	0x825ab0f0	?NewNetMessage@MainHubAdvanceMsg@?A0xfb94c5e0@@SAPAVNetMessage@@XZ	?NewNetMessage@EndLockMsg@@SAPAVNetMessage@@XZ
152	99.86842	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/UIListDir	engine	??$__partial_sort@PAPAVUILabel@@PAV1@ULabelSort@?A0x15e3583a@@@stlpmtx_std@@YAXPAPAVUILabel@@000ULabelSort@?A0x15e3583a@@@Z	1	1	0x8280ad68	??RWidgetDrawSort@?A0x530db9db@@QBA_NPBVUIListWidget@@0@Z	??RLabelSort@?A0x15e3583a@@QAA_NPAVUILabel@@0@Z
148	99.86487	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/Flare	engine	?Mats@RndFlare@@UAAXAAV?$list@PAVRndMat@@V?$StlNodeAlloc@PAVRndMat@@@stlpmtx_std@@@stlpmtx_std@@_N@Z	1	1	0x823d14c0	?insert@?$list@PAVCharClip@@V?$StlNodeAlloc@PAVCharClip@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVCharClip@@U?$_Nonconst_traits@PAVCharClip@@@stlpmtx_std@@@2@U32@ABQAVCharClip@@@Z	?insert@?$list@PAVRndMat@@V?$StlNodeAlloc@PAVRndMat@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVRndMat@@U?$_Nonconst_traits@PAVRndMat@@@stlpmtx_std@@@2@U32@ABQAVRndMat@@@Z
148	99.86487	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/Part	engine	?Mats@RndParticleSys@@UAAXAAV?$list@PAVRndMat@@V?$StlNodeAlloc@PAVRndMat@@@stlpmtx_std@@@stlpmtx_std@@_N@Z	1	1	0x823d14c0	?insert@?$list@PAVCharClip@@V?$StlNodeAlloc@PAVCharClip@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVCharClip@@U?$_Nonconst_traits@PAVCharClip@@@stlpmtx_std@@@2@U32@ABQAVCharClip@@@Z	?insert@?$list@PAVRndMat@@V?$StlNodeAlloc@PAVRndMat@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVRndMat@@U?$_Nonconst_traits@PAVRndMat@@@stlpmtx_std@@@2@U32@ABQAVRndMat@@@Z
148	99.72973	100.000	SYMPAIR_ONLY_2	FOLD_FANIN	no	default/band3/meta_band/InterstitialMgr	game	??0InterstitialMgr@@QAA@XZ	2	1	0x8255d480	??0?$hash_map@VSymbol@@HU?$hash@VSymbol@@@stlpmtx_std@@U?$equal_to@VSymbol@@@3@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@H@stlpmtx_std@@@3@@stlpmtx_std@@QAA@XZ	??0?$hash_map@VSymbol@@PAVUIScreen@@U?$hash@VSymbol@@@stlpmtx_std@@U?$equal_to@VSymbol@@@4@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@PAVUIScreen@@@stlpmtx_std@@@4@@stlpmtx_std@@QAA@XZ
148	99.72973	100.000	SYMPAIR_ONLY_2	OURS_UNMAPPED	no	default/band3/meta_band/InterstitialMgr	game	??0InterstitialMgr@@QAA@XZ	2	1	0x825af9e8	??0?$hash_map@VSymbol@@PAVDataArray@@U?$hash@VSymbol@@@stlpmtx_std@@U?$equal_to@VSymbol@@@4@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@PAVDataArray@@@stlpmtx_std@@@4@@stlpmtx_std@@QAA@XZ	??0?$hash_map@VSymbol@@V?$hash_map@VSymbol@@PAVDataArray@@U?$hash@VSymbol@@@stlpmtx_std@@U?$equal_to@VSymbol@@@4@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@PAVDataArray@@@stlpmtx_std@@@4@@stlpmtx_std@@U?$hash@VSymbol@@@3@U?$equal_to@VSymbol@@@3@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@V?$hash_map@VSymbol@@PAVDataArray@@U?$hash@VSymbol@@@stlpmtx_std@@U?$equal_to@VSymbol@@@4@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@PAVDataArray@@@stlpmtx_std@@@4@@stlpmtx_std@@@stlpmtx_std@@@3@@stlpmtx_std@@QAA@XZ
148	99.86487	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/VocalTrackDir	engine	?PreLoad@VocalTrackDir@@UAAXAAVBinStream@@@Z	1	1	0x82406178	?SyncProperty@RndSpline@@UAA_NAAVDataNode@@PAVDataArray@@HW4PropOp@@@Z	?PreLoad@RndDir@@UAAXAAVBinStream@@@Z
148	99.86487	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/system/obj/Dir	engine	?DeleteObjects@ObjectDir@@QAAXXZ	1	1	0x823587b0	??E?$ObjDirItr@VCharBone@@@@QAAAAV0@XZ	??E?$ObjDirItr@VObject@Hmx@@@@QAAAAV0@XZ
148	99.72973	100.000	SYMPAIR_ONLY_2	FOLD_FANIN	no	default/LightPresetManager	engine	?SyncObjects@LightPresetManager@@QAAXXZ	2	1	0x82278268	?clear@?$hashtable@U?$pair@$$CBVSymbol@@V?$vector@PAVPatchSticker@@V?$StlNodeAlloc@PAVPatchSticker@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@VSymbol@@USymbolHash@PatchDir@@U?$_HashMapTraitsT@U?$pair@$$CBVSymbol@@V?$vector@PAVPatchSticker@@V?$StlNodeAlloc@PAVPatchSticker@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@@priv@2@U?$_Select1st@U?$pair@$$CBVSymbol@@V?$vector@PAVPatchSticker@@V?$StlNodeAlloc@PAVPatchSticker@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@@2@U?$equal_to@VSymbol@@@2@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@V?$vector@PAVPatchSticker@@V?$StlNodeAlloc@PAVPatchSticker@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@@2@@stlpmtx_std@@QAAXXZ	?clear@?$hashtable@U?$pair@$$CBVSymbol@@V?$vector@PAVLightPreset@@V?$StlNodeAlloc@PAVLightPreset@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@VSymbol@@USymbolHash@LightPresetManager@@U?$_HashMapTraitsT@U?$pair@$$CBVSymbol@@V?$vector@PAVLightPreset@@V?$StlNodeAlloc@PAVLightPreset@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@@priv@2@U?$_Select1st@U?$pair@$$CBVSymbol@@V?$vector@PAVLightPreset@@V?$StlNodeAlloc@PAVLightPreset@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@@2@U?$equal_to@VSymbol@@@2@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@V?$vector@PAVLightPreset@@V?$StlNodeAlloc@PAVLightPreset@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@@2@@stlpmtx_std@@QAAXXZ
148	99.72973	100.000	SYMPAIR_ONLY_2	FOLD_FANIN	no	default/LightPresetManager	engine	?SyncObjects@LightPresetManager@@QAAXXZ	2	1	0x82b5f808	?push_back@?$vector@PAVChatReceiver@@V?$StlNodeAlloc@PAVChatReceiver@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVChatReceiver@@@Z	?push_back@?$vector@PAVLightPreset@@V?$StlNodeAlloc@PAVLightPreset@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVLightPreset@@@Z
148	99.86487	100.000	SYMPAIR_ONLY_1	RECIPROCAL	no	default/Crowd	engine	??$__partial_sort@PAUChar3D@CharData@WorldCrowd@@U123@USort3DChars@@@stlpmtx_std@@YAXPAUChar3D@CharData@WorldCrowd@@000USort3DChars@@@Z	1	1	0x824e1e08	??4Char3D@CharData@WorldCrowd@@QAAAAU012@ABU012@@Z	??0Char3D@CharData@WorldCrowd@@QAA@ABU012@@Z
148	99.86487	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/Sfx	engine	?UpdateVolume@SfxInst@@UAAXXZ	1	1	0x8270d748	?SetVolume@MoggClip@@UAAXM@Z	?SetControllerVolume@MoggClip@@QAAXM@Z
148	99.86487	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/CharPollGroup	engine	?Save@CharPollGroup@@UAAXAAVBinStream@@@Z	1	1	0x823aee20	?Save@FlowValueCase@@UAAXAAVBinStream@@@Z	?Save@CharWeightable@@UAAXAAVBinStream@@@Z
148	99.86487	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/band3/meta_band/SongUpgradeMgr	game	?MarkAvailable@SongUpgradeMgr@@QAAXHVSymbol@@@Z	1	1	0x82594990	?insert_unique@?$_Rb_tree@HU?$less@H@stlpmtx_std@@U?$pair@$$CBHM@2@U?$_Select1st@U?$pair@$$CBHM@stlpmtx_std@@@2@U?$_MapTraitsT@U?$pair@$$CBHM@stlpmtx_std@@@priv@2@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@stlpmtx_std@@QAA?AU?$pair@U?$_Rb_tree_iterator@U?$pair@$$CBHM@stlpmtx_std@@U?$_MapTraitsT@U?$pair@$$CBHM@stlpmtx_std@@@priv@2@@stlpmtx_std@@_N@2@ABU?$pair@$$CBHM@2@@Z	?insert_unique@?$_Rb_tree@HU?$less@H@stlpmtx_std@@HU?$_Identity@H@2@U?$_SetTraitsT@H@priv@2@V?$StlNodeAlloc@H@2@@stlpmtx_std@@QAA?AU?$pair@U?$_Rb_tree_iterator@HU?$_SetTraitsT@H@priv@stlpmtx_std@@@stlpmtx_std@@_N@2@ABH@Z
148	99.86487	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/GameMicManager	game	?Init@GameMicManager@@SAXXZ	1	1	0x823d14c0	?insert@?$list@PAVCharClip@@V?$StlNodeAlloc@PAVCharClip@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVCharClip@@U?$_Nonconst_traits@PAVCharClip@@@stlpmtx_std@@@2@U32@ABQAVCharClip@@@Z	?insert@?$list@P6AXXZV?$StlNodeAlloc@P6AXXZ@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@P6AXXZU?$_Nonconst_traits@P6AXXZ@stlpmtx_std@@@2@U32@ABQ6AXXZ@Z
148	99.72973	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/OverdriveTracker	game	??0OverdriveTracker@@QAA@PAVTrackerSource@@AAVTrackerBandDisplay@@AAVTrackerBroadcastDisplay@@@Z	1	2	-	vftable_820F056C	??_7OverdriveTracker@@6B@
148	99.86487	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/band3/meta_band/BandProfile	game	?GetAssociatedUsers@BandProfile@@QBAXAAV?$vector@PAVLocalBandUser@@V?$StlNodeAlloc@PAVLocalBandUser@@@stlpmtx_std@@@stlpmtx_std@@@Z	1	1	0x82b5f808	?push_back@?$vector@PAVChatReceiver@@V?$StlNodeAlloc@PAVChatReceiver@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVChatReceiver@@@Z	?push_back@?$vector@PAVLocalBandUser@@V?$StlNodeAlloc@PAVLocalBandUser@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVLocalBandUser@@@Z
148	99.86487	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/PropKeys	engine	?Copy@BoolKeys@@UAAXPBVPropKeys@@@Z	1	1	0x82425478	??$_M_range_insert@PBV?$Key@M@@@?$vector@V?$Key@M@@V?$StlNodeAlloc@V?$Key@M@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAV?$Key@M@@PBV2@1ABUforward_iterator_tag@1@@Z	??$_M_range_insert@PBV?$Key@_N@@@?$vector@V?$Key@_N@@V?$StlNodeAlloc@V?$Key@_N@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAV?$Key@_N@@PBV2@1ABUforward_iterator_tag@1@@Z
148	99.86487	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/PropKeys	engine	?Copy@SymbolKeys@@UAAXPBVPropKeys@@@Z	1	1	0x82425478	??$_M_range_insert@PBV?$Key@M@@@?$vector@V?$Key@M@@V?$StlNodeAlloc@V?$Key@M@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAV?$Key@M@@PBV2@1ABUforward_iterator_tag@1@@Z	??$_M_range_insert@PBV?$Key@VSymbol@@@@@?$vector@V?$Key@VSymbol@@@@V?$StlNodeAlloc@V?$Key@VSymbol@@@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAV?$Key@VSymbol@@@@PBV2@1ABUforward_iterator_tag@1@@Z
144	99.86111	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/BandRetargetVignette	engine	?resize@?$list@VString@@V?$StlNodeAlloc@VString@@@stlpmtx_std@@@stlpmtx_std@@QAAXIABVString@@@Z	1	1	0x822c5e68	?erase@?$list@VPlane@@V?$StlNodeAlloc@VPlane@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@VPlane@@U?$_Nonconst_traits@VPlane@@@stlpmtx_std@@@2@U32@0@Z	?erase@?$list@VString@@V?$StlNodeAlloc@VString@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@VString@@U?$_Nonconst_traits@VString@@@stlpmtx_std@@@2@U32@0@Z
144	99.86111	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/TourDescPanel	game	?IsTourDescAvailable@TourDescProvider@@QBA_NVSymbol@@@Z	1	1	0x8235cc80	?GetAward@AccomplishmentManager@@QBAPAVAward@@VSymbol@@@Z	?GetTourDesc@Tour@@QBAPAVTourDesc@@VSymbol@@@Z
144	99.86111	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/BandCharacter	engine	?DeformHead@BandCharacter@@QAAXPAVSyncMeshCB@@@Z	1	1	0x822afd68	??0?$list@UBone@CharBones@@V?$StlNodeAlloc@UBone@CharBones@@@stlpmtx_std@@@stlpmtx_std@@QAA@ABV?$StlNodeAlloc@UBone@CharBones@@@1@@Z	??1BandHeadShaper@@QAA@XZ
144	99.86111	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/Part	engine	?resize@?$list@VPlane@@V?$StlNodeAlloc@VPlane@@@stlpmtx_std@@@stlpmtx_std@@QAAXIABVPlane@@@Z	1	1	0x82449998	??$__uninitialized_copy@PAVTimeSigChange@MeasureMap@@PAV12@@stlpmtx_std@@YAPAVTimeSigChange@MeasureMap@@PAV12@00ABU__false_type@0@@Z	?erase@?$list@VPlane@@V?$StlNodeAlloc@VPlane@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@VPlane@@U?$_Nonconst_traits@VPlane@@@stlpmtx_std@@@2@U32@0@Z
144	99.86111	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/MeshAnim	engine	?resize@?$list@VTransform@@V?$StlNodeAlloc@VTransform@@@stlpmtx_std@@@stlpmtx_std@@QAAXIABVTransform@@@Z	1	1	0x824e0f00	?insert@?$list@UInstance@RndMultiMesh@@V?$StlNodeAlloc@UInstance@RndMultiMesh@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@UInstance@RndMultiMesh@@U?$_Nonconst_traits@UInstance@RndMultiMesh@@@stlpmtx_std@@@2@U32@ABUInstance@RndMultiMesh@@@Z	?insert@?$list@VTransform@@V?$StlNodeAlloc@VTransform@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@VTransform@@U?$_Nonconst_traits@VTransform@@@stlpmtx_std@@@2@U32@ABVTransform@@@Z
144	99.86111	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/EventTrigger	engine	?resize@?$list@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@QAAXIABVSymbol@@@Z	1	1	0x823d14c0	?insert@?$list@PAVCharClip@@V?$StlNodeAlloc@PAVCharClip@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVCharClip@@U?$_Nonconst_traits@PAVCharClip@@@stlpmtx_std@@@2@U32@ABQAVCharClip@@@Z	?insert@?$list@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@VSymbol@@U?$_Nonconst_traits@VSymbol@@@stlpmtx_std@@@2@U32@ABVSymbol@@@Z
144	99.86111	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/BandCamShot	engine	?resize@?$list@UBitmapOverride@WorldDir@@V?$StlNodeAlloc@UBitmapOverride@WorldDir@@@stlpmtx_std@@@stlpmtx_std@@QAAXIABUBitmapOverride@WorldDir@@@Z	1	1	0x822b5648	?erase@?$list@UTarget@HamCamShot@@V?$StlNodeAlloc@UTarget@HamCamShot@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@UTarget@HamCamShot@@U?$_Nonconst_traits@UTarget@HamCamShot@@@stlpmtx_std@@@2@U32@0@Z	?erase@?$list@UBitmapOverride@WorldDir@@V?$StlNodeAlloc@UBitmapOverride@WorldDir@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@UBitmapOverride@WorldDir@@U?$_Nonconst_traits@UBitmapOverride@WorldDir@@@stlpmtx_std@@@2@U32@0@Z
144	99.72222	100.000	SYMPAIR_ONLY_2	UNKNOWN	no	default/BandCamShot	engine	?resize@?$list@UProxyCall@EventTrigger@@V?$StlNodeAlloc@UProxyCall@EventTrigger@@@stlpmtx_std@@@stlpmtx_std@@QAAXIABUProxyCall@EventTrigger@@@Z	2	1	0x822b56b8	?erase@?$list@UBitmapOverride@WorldDir@@V?$StlNodeAlloc@UBitmapOverride@WorldDir@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@UBitmapOverride@WorldDir@@U?$_Nonconst_traits@UBitmapOverride@WorldDir@@@stlpmtx_std@@@2@U32@0@Z	?erase@?$list@UProxyCall@EventTrigger@@V?$StlNodeAlloc@UProxyCall@EventTrigger@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@UProxyCall@EventTrigger@@U?$_Nonconst_traits@UProxyCall@EventTrigger@@@stlpmtx_std@@@2@U32@0@Z
144	99.72222	100.000	SYMPAIR_ONLY_2	UNKNOWN	yes	default/BandCamShot	engine	?resize@?$list@UProxyCall@EventTrigger@@V?$StlNodeAlloc@UProxyCall@EventTrigger@@@stlpmtx_std@@@stlpmtx_std@@QAAXIABUProxyCall@EventTrigger@@@Z	2	1	0x822b5728	?insert@?$list@PAVRndDrawable@@V?$StlNodeAlloc@PAVRndDrawable@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVRndDrawable@@U?$_Nonconst_traits@PAVRndDrawable@@@stlpmtx_std@@@2@U32@ABQAVRndDrawable@@@Z	?insert@?$list@UProxyCall@EventTrigger@@V?$StlNodeAlloc@UProxyCall@EventTrigger@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@UProxyCall@EventTrigger@@U?$_Nonconst_traits@UProxyCall@EventTrigger@@@stlpmtx_std@@@2@U32@ABUProxyCall@EventTrigger@@@Z
144	99.86111	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/system/obj/Dir	engine	?RemovingSubDir@ObjectDir@@IAAXAAV?$ObjDirPtr@VObjectDir@@@@@Z	1	1	0x823587b0	??E?$ObjDirItr@VCharBone@@@@QAAAAV0@XZ	??E?$ObjDirItr@VObject@Hmx@@@@QAAAAV0@XZ
